"EducationData.data.web_url"
"https://www.nytimes.com/2017/12/11/upshot/sexual-harassment-workplace-prevention-effective.html"
"https://www.nytimes.com/2018/03/02/us/west-virginia-teacher-strike.html"
"https://www.nytimes.com/2017/08/29/nyregion/family-of-boy-who-wears-dresses-sues-education-department.html"
"https://www.nytimes.com/2018/03/12/opinion/devos-school-prison-pipeline.html"
"https://www.nytimes.com/slideshow/2017/07/18/blogs/when-education-is-hijacked-by-war.html"
"https://www.nytimes.com/2017/11/21/nyregion/bumped-from-home-to-home-then-pushed-into-college.html"
"https://www.nytimes.com/2018/02/08/us/politics/teacher-union-devos-protest.html"
"https://www.nytimes.com/2017/08/25/books/review/this-is-just-a-test-rosenberg-shang.html"
"https://www.nytimes.com/2017/11/03/education/edlife/christina-hoff-sommers-sexual-assault-feminism.html"
"https://lens.blogs.nytimes.com/2017/07/18/when-education-is-hijacked-by-war/"
