"SportsData.data.web_url"
"https://www.nytimes.com/2018/05/07/well/how-to-avoid-burnout-in-youth-sports.html"
"https://www.nytimes.com/2018/03/30/opinion/sports-betting-final-four.html"
"https://www.nytimes.com/2018/02/18/books/superfans-george-dohrmann.html"
"https://www.nytimes.com/pages/sports/sports-email/index.html"
"https://www.nytimes.com/2017/12/28/sunday-review/college-sports-tax-dodge.html"
"https://www.nytimes.com/pages/sports/international/index.html"
"https://www.nytimes.com/pages/sports/index.html"
"https://www.nytimes.com/2017/12/08/sunday-review/how-russia-cheats.html"
"https://www.nytimes.com/pages/sports/hockey/index.html"
"https://www.nytimes.com/pages/sports/other/index.html"
"https://www.nytimes.com/pages/sports/football/index.html"
"https://www.nytimes.com/pages/sports/basketball/index.html"
"https://www.nytimes.com/pages/sports/ncaabasketball/index.html"
"https://www.nytimes.com/pages/sports/ncaafootball/index.html"
"https://www.nytimes.com/pages/sports/soccer/index.html"
"https://www.nytimes.com/pages/sports/tennis/index.html"
"https://www.nytimes.com/pages/sports/golf/index.html"
"https://www.nytimes.com/pages/sports/playmagazine/index.html"
"https://www.nytimes.com/section/sports/soccer"
"https://www.nytimes.com/2018/04/16/sports/boston-marathon.html"
"https://www.nytimes.com/2018/01/19/opinion/tennis-australian-open-heat-temperature.html"
"https://www.nytimes.com/aponline/2018/05/02/sports/ap-apse-diversity-study.html"
"https://www.nytimes.com/pages/sports/baseball/index.html"
"https://www.nytimes.com/2017/09/15/opinion/sports-gender-gap-serena.html"
"https://www.nytimes.com/aponline/2018/05/01/sports/ap-paul-newberry-billy-payne.html"
"https://www.nytimes.com/pages/aponline/sports/index.html"
"https://www.nytimes.com/pages/reuters/sports/index.html"
"https://www.nytimes.com/reuters/2018/05/03/sports/olympics/03reuters-olympics-ioc-koreas.html"
"https://www.nytimes.com/2018/03/13/magazine/is-it-better-to-trust-the-process-or-to-change-it.html"
"https://www.nytimes.com/2018/01/24/insider/larry-nassar-victims.html"
"https://www.nytimes.com/2018/04/04/well/move/banana-sports-drinks-exercise-workout-carbs.html"
"https://www.nytimes.com/aponline/2018/05/03/sports/soccer/ap-soc-cas-guerrero.html"
"https://www.nytimes.com/aponline/2018/05/01/us/ap-womens-sports-initiative.html"
"https://www.nytimes.com/reuters/2018/04/30/technology/30reuters-walt-disney-twitter.html"
"https://www.nytimes.com/2018/04/25/nyregion/mike-francesa-wfan-returning.html"
"https://www.nytimes.com/2017/12/20/sports/best-sports-moments-year.html"
"https://www.nytimes.com/2018/04/02/learning/what-are-your-thoughts-on-sports-betting.html"
"https://www.nytimes.com/2018/02/14/books/review/millennials-youth-behavior.html"
"https://www.nytimes.com/2018/05/04/sports/david-fizdale-knicks.html"
"https://www.nytimes.com/2018/01/31/sports/fifa-ioc-usoc-iaaf.html"
"https://www.nytimes.com/2017/10/19/sports/olympics/mckayla-maroney-me-too.html"
"https://www.nytimes.com/2018/04/30/sports/track-gender-rules.html"
"https://www.nytimes.com/2018/03/14/sports/russia-doping-olympics.html"
"https://www.nytimes.com/2018/02/20/sports/olympics/big-air-snowboarding-danger.html"
"https://www.nytimes.com/aponline/2018/04/26/us/ap-us-air-force-cadets-investigation.html"
"https://www.nytimes.com/reuters/2018/05/05/business/05reuters-houseoffraser-restructuring-sports-direct.html"
"https://www.nytimes.com/2018/03/07/well/move/exercise-sports-tennis-martial-arts-weights-grunt-grunting-noise.html"
"https://www.nytimes.com/2018/03/08/sports/opioids-suicide.html"
"https://www.nytimes.com/2018/04/20/sports/lance-armstrong-.html"
"https://www.nytimes.com/2018/02/23/smarter-living/how-to-get-started-with-olympic-winter-sports.html"
