"EducationData.data.web_url"
"https://www.nytimes.com/2018/02/09/us/politics/betsy-devos.html"
"https://www.nytimes.com/2017/10/30/education/edlife/opioids-college-recovery-addiction.html"
"https://www.nytimes.com/2017/11/02/education/edlife/paid-internships-colleges-social-service.html"
"https://www.nytimes.com/aponline/2018/04/30/world/americas/ap-cb-puerto-rico-hurricane-maria.html"
"https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html"
"https://www.nytimes.com/2018/04/17/arts/cheyenne-westphal-phillips-auction.html"
"https://www.nytimes.com/pages/national/nationalspecial2/index.html"
"https://www.nytimes.com/pages/national/nationalspecial/index.html"
"https://www.nytimes.com/2017/11/03/education/edlife/first-generation-college-admissions.html"
"https://www.nytimes.com/2017/11/01/education/edlife/what-college-admissions-wants.html"
"https://www.nytimes.com/2017/11/01/education/edlife/admissions-tips-on-getting-into-dream-college.html"
"https://www.nytimes.com/2018/03/17/opinion/sunday/spring-break-colleges-poor-students.html"
"https://www.nytimes.com/2018/03/20/us/politics/betsy-devos-congress-racial-disparities.html"
"https://www.nytimes.com/2018/01/19/business/online-courses-are-harming-the-students-who-need-the-most-help.html"
"https://www.nytimes.com/2018/04/05/well/live/end-of-life-intellectual-disabilities.html"
"https://www.nytimes.com/2018/03/18/opinion/prisoners-college.html"
"https://www.nytimes.com/2018/05/03/insider/arizona-teacher-walkout-foreign-recruitment.html"
"https://www.nytimes.com/2018/04/05/learning/theres-a-new-times-education-section-and-were-in-it.html"
"https://www.nytimes.com/2018/02/14/nyregion/farina-chancellor-replace.html"
"https://www.nytimes.com/2018/02/16/opinion/stem-education.html"
"https://www.nytimes.com/2018/01/11/us/texas-special-education.html"
"https://www.nytimes.com/2018/02/10/opinion/sunday/for-a-better-marriage-act-like-a-single-person.html"
"https://www.nytimes.com/2018/04/26/us/teacher-walkout-arizona-colorado.html"
"https://www.nytimes.com/2018/03/18/opinion/education-campaign-issue.html"
"https://www.nytimes.com/2018/03/25/business/apple-education-new-york-auto-show.html"
"https://www.nytimes.com/2018/01/30/opinion/somalia-rape-laws.html"
"https://www.nytimes.com/2017/08/02/education/edlife/writing-education-grammar-students-children.html"
"https://www.nytimes.com/2018/01/26/opinion/israel-bds-entry.html"
"https://www.nytimes.com/2018/02/08/well/live/talk-to-your-doctor-about-your-bucket-list.html"
"https://www.nytimes.com/2017/12/19/opinion/republican-taxes-school-savings-.html"
"https://www.nytimes.com/2018/03/08/learning/should-prisons-offer-incarcerated-people-education-opportunities.html"
"https://www.nytimes.com/2018/05/05/movies/wang-bing-dead-souls.html"
"https://www.nytimes.com/2018/01/20/opinion/sunday/islam-lessons-trump.html"
"https://www.nytimes.com/2018/02/23/climate/idaho-climate-change-education.html"
"https://www.nytimes.com/2017/08/03/education/edlife/students-developmental-learning-disabilities-college.html"
"https://www.nytimes.com/2017/12/17/opinion/higher-education.html"
"https://www.nytimes.com/2018/02/08/opinion/ceo-tax-cuts.html"
"https://www.nytimes.com/2017/06/07/education/higher-education-seeks-answers-to-leaner-years.html"
"https://www.nytimes.com/2018/03/22/learning/lesson-plans/reader-idea-promoting-literacy-with-journalism-education-and-the-new-york-times.html"
"https://www.nytimes.com/2018/02/28/world/australia/school-tech-lumineer-academy-susan-wu.html"
"https://www.nytimes.com/2017/09/08/magazine/education-by-the-numbers.html"
"https://www.nytimes.com/2018/02/07/climate/idaho-climate-change.html"
"https://www.nytimes.com/2018/02/11/us/politics/betsy-devos-education-reform-governors-essa.html"
"https://www.nytimes.com/2018/01/18/nyregion/connecticut-supreme-court-education-funding.html"
"https://www.nytimes.com/2017/11/24/opinion/taxes-education.html"
"https://www.nytimes.com/2018/01/14/opinion/hunger-college-food-insecurity.html"
"https://www.nytimes.com/2018/02/02/us/politics/trump-vocational-education.html"
"https://www.nytimes.com/2018/02/01/us/first-amendment-education-bill.html"
"https://www.nytimes.com/2017/10/18/opinion/pakistan-education-schools.html"
"https://www.nytimes.com/2018/03/23/sports/soccer/landon-donovan-mexico.html"
