"BusinessData.data.web_url"
"https://www.nytimes.com/travel/guides/business/overview.html"
"https://www.nytimes.com/2018/05/05/business/patagonia-trump-bears-ears.html"
"https://www.nytimes.com/2018/05/01/business/t-mobile-sprint-john-legere.html"
"https://www.nytimes.com/pages/feeds/business-columnists/index.html"
"https://www.nytimes.com/pages/feeds/business/index.html"
"https://www.nytimes.com/pages/business/international/index.html"
"https://www.nytimes.com/pages/business/worldbusiness/index.html"
"https://www.nytimes.com/pages/business/global/index.html"
"https://www.nytimes.com/2018/04/30/business/dealbook/review-big-is-beautiful-questions-the-virtues-of-small-business.html"
"https://www.nytimes.com/aponline/2018/05/01/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/04/27/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/04/26/business/ap-us-business-highlights.html"
"https://www.nytimes.com/pages/business/businessspecial/index.html"
"https://www.nytimes.com/aponline/2018/05/07/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/05/04/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/05/03/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/05/02/business/ap-us-business-highlights.html"
"https://www.nytimes.com/aponline/2018/04/30/business/ap-us-business-highlights.html"
"https://www.nytimes.com/2018/03/05/business/puerto-rico-business-maria.html"
"https://www.nytimes.com/2018/04/20/opinion/starbucks-racism-customer-service.html"
"https://www.nytimes.com/2018/04/28/opinion/sunday/why-trump-supporters-dont-mind-his-lies.html"
"https://www.nytimes.com/2018/04/28/opinion/sunday/why-trump-supporters-dont-mind-his-lies.html"
"https://www.nytimes.com/aponline/2018/04/25/business/ap-us-business-highlights.html"
"https://www.nytimes.com/2018/04/24/magazine/facebook-and-the-dead-body-problem.html"
"https://www.nytimes.com/2018/03/30/business/going-cashless-.html"
"https://www.nytimes.com/2018/04/17/opinion/international-world/india-child-rape-murder.html"
"https://www.nytimes.com/2018/03/02/opinion/dicks-guns-walmart.html""https://www.nytimes.com/2018/03/07/business/gary-cohn-trump-wall-street.html"
"https://www.nytimes.com/2018/04/16/opinion/putin-russia-kremlin-fire.html"
"https://www.nytimes.com/pages/business/energy-environment/index.html"
"https://www.nytimes.com/pages/business/index.html"
"https://www.nytimes.com/pages/business/media/index.html"
"https://www.nytimes.com/pages/business/smallbusiness/index.html"
"https://www.nytimes.com/pages/business/advertisingemail/index.html"
"https://www.nytimes.com/pages/business/retirement/index.html"
"https://www.nytimes.com/pages/business/yourtaxes/index.html"
"https://www.nytimes.com/pages/business/economy/index.html"
"https://www.nytimes.com/topic/company/commonwealth-business-bank"
"https://www.nytimes.com/2018/02/17/business/the-wework-manifesto-first-office-space-next-the-world.html"
"https://www.nytimes.com/reuters/2018/05/05/business/05reuters-berkshire-buffett-guns.html"
"https://www.nytimes.com/reuters/2018/05/04/business/04reuters-supreme-plc-ipo.html"
"https://www.nytimes.com/2018/04/05/opinion/gun-maker-safe-guns.html"
"https://www.nytimes.com/pages/technology/business-computing/index.html"
"https://www.nytimes.com/pages/aponline/business/index.html"
"https://www.nytimes.com/pages/reuters/business/index.html"
"https://www.nytimes.com/2018/03/12/opinion/michelle-obama-portrait-sherald-parker.html"
"https://www.nytimes.com/2018/05/05/business/michael-cohen-lawyer-trump.html"
"https://www.nytimes.com/reuters/2018/04/26/business/26reuters-danske-bank-results.html"
"https://www.nytimes.com/2018/02/17/business/my-life-in-weworld.html"
"https://www.nytimes.com/reuters/2018/04/26/business/26reuters-eu-tech.html"
"https://www.nytimes.com/aponline/2018/04/26/business/ap-us-earns-pepsico.html"
