"PoliticsData.data.web_url"
"https://www.nytimes.com/2018/03/21/opinion/australia-office-sex-barnaby.html"
"https://www.nytimes.com/2018/03/21/arts/design/italian-art-fondazione-prada-palazzo-strozzi.html"
"https://www.nytimes.com/2018/05/04/us/politics/trump-politics-weekly-roundup.html"
"https://www.nytimes.com/2018/04/27/us/politics/politics-news-round-up.html"
"https://www.nytimes.com/2018/04/06/us/politics/news-round-up.html"
"https://www.nytimes.com/2018/04/03/us/politics/women-campaign-managers-midterms.html"
"https://www.nytimes.com/2018/04/11/opinion/islam-feminism-third-way.html"
"https://www.nytimes.com/2017/11/11/opinion/sunday/the-power-of-the-courts-is-messing-up-politics.html"
"https://www.nytimes.com/2018/04/09/magazine/donald-trump-rallies-campaigning-president.html"
"https://www.nytimes.com/2018/04/21/us/politics/the-biggest-stories-in-american-politics-this-week.html"
"https://www.nytimes.com/pages/politics/index.html"
"https://www.nytimes.com/2017/11/01/opinion/australia-climate-change.html"
"https://www.nytimes.com/2018/05/03/opinion/fake-news-mexico-election.html"
"https://www.nytimes.com/2018/04/13/us/politics/the-biggest-stories-in-american-politics-this-week.html"
"https://www.nytimes.com/pages/aponline/politics/index.html"
"https://www.nytimes.com/2018/05/02/books/hernan-diaz-in-the-distance.html"
"https://www.nytimes.com/pages/reuters/politics/index.html"
"https://www.nytimes.com/2018/03/28/us/politics/supreme-court-elections-gerrymander.html"
"https://www.nytimes.com/2018/04/16/opinion/beyonce-coachella-blackness.html"
"https://www.nytimes.com/2018/04/05/fashion/buzzed-politics-of-hair-emma-gonzalez-rosemcgowan.html"
"https://www.nytimes.com/2018/05/02/opinion/silicon-valley-pentagon.html"
"https://www.nytimes.com/2018/05/03/opinion/dccc-democratic-primaries-interference.html"
"https://www.nytimes.com/2018/04/17/opinion/democrats-liberal-tea-party.html"
"https://www.nytimes.com/2018/04/05/opinion/trump-senate-filibuster-republicans.html"
"https://www.nytimes.com/2018/04/26/world/europe/catalonia-sant-jordi-independence-books-flowers.html"
"https://www.nytimes.com/2018/04/12/opinion/paul-ryan-house-republicans.html"
"https://www.nytimes.com/2018/03/30/us/politics/let-us-catch-you-up-on-the-biggest-stories-in-politics-this-week.html"
"https://www.nytimes.com/2018/03/20/nyregion/cynthia-nixon-andrew-cuomo-governor-race-real-progressive.html"
"https://www.nytimes.com/2018/04/20/books/review/fascism-a-warning-madeleine-albright.html"
"https://www.nytimes.com/2018/03/14/opinion/conor-lamb-how-a-democrat-succeeds-in-trump-country.html"
"https://www.nytimes.com/2017/10/19/books/review/victor-sebestyen-lenin-biography.html"
"https://www.nytimes.com/2018/05/03/us/california-today-stripe-yimby-housing.html"
"https://www.nytimes.com/2018/04/11/opinion/american-guns-mexico.html"
"https://www.nytimes.com/2018/02/14/books/review-scarlet-a-abortion-katie-watson.html"
"https://www.nytimes.com/2018/04/24/magazine/online-or-in-politics-backlash-is-as-predictable-as-weather.html"
"https://www.nytimes.com/pages/upshot/upshot-email/index.html"
"https://www.nytimes.com/video/us/politics/100000005711538/the-politics-behind-applauding-trumps-speech-or-not.html"
"https://www.nytimes.com/2018/04/06/nyregion/the-gendered-politics-of-andrew-cuomo-emasculator-in-chief.html"
"https://www.nytimes.com/2018/04/28/opinion/sunday/ida-b-wells-lynching-black-women.html"
"https://www.nytimes.com/2018/04/05/opinion/hungary-viktor-orban-populism.html"
"https://www.nytimes.com/2018/02/06/travel/juarez-el-paso-border.html"
"https://www.nytimes.com/2018/02/05/opinion/michelle-bachelet-women-politics.html"
"https://www.nytimes.com/aponline/2018/05/07/world/middleeast/ap-ml-lebanon-elections-activists.html"
"https://www.nytimes.com/2018/03/26/opinion/teenagers-gun-rally.html"
"https://www.nytimes.com/2018/04/11/opinion/localism-partisanship-local-politics.html"
"https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html"
"https://www.nytimes.com/2018/02/23/opinion/eric-greitens-sex-scandal.html"
"https://www.nytimes.com/aponline/2018/05/07/us/ap-us-chelsea-manning-senate-bid.html"
"https://www.nytimes.com/aponline/2018/05/06/us/ap-us-west-virginia-primary-senate.html"
"https://www.nytimes.com/2018/02/20/opinion/trump-conservatism-republicans.html"
